-6.267700194502059396e-01,1.651346668151035257e-01,5.365550577908563545e-02,3.611468598761846671e-02,-1.019879704719147129e-01,-4.129278251369560837e-01
-5.645988145530567159e-01,-8.034287981365195730e-02,5.701826225310593910e-02,-3.906884214624715690e-01,-1.198088622334035902e-01,-4.006917093842424227e-01
-5.129712415311865614e-01,5.030476020548884514e-03,-5.279454950953817866e-02,-3.156691974450132054e-01,-8.805755956178690225e-03,-7.192519960862102657e-01
-4.541214168030997533e-01,1.767038418444468600e-02,2.073185890143322205e-02,2.746733864451661455e-02,-7.528962757804849582e-02,-4.953061302495034846e-01
-4.030639257796856390e-01,-1.325963173877390752e-02,-1.852718833094915045e-03,-7.041745342542338193e-02,-4.642342435391516586e-02,-6.405712179852245391e-01
-3.541730361995000798e-01,5.483528913829428461e-03,-3.194798289550908419e-03,9.123563316945439844e-03,-7.112119325269120051e-02,-5.247450514335472160e-01
-3.100912967931329645e-01,-1.272223597673882017e-03,2.566305973566842657e-03,-7.951067306372239241e-03,-6.835032466339764634e-02,-5.514559199465842720e-01
-2.688970665127004001e-01,-1.022725507982203872e-04,-1.346056555028927754e-03,3.016188947901279113e-03,-7.403415485059830492e-02,-5.241550875446385760e-01
-2.308226398336719609e-01,2.864616070661102788e-04,3.989634747102911586e-04,-1.097340357858327424e-03,-7.548459370499610577e-02,-5.249696999993181956e-01
-1.954624745375343753e-01,-1.970269869768558957e-04,-2.378116940782565563e-04,6.680358664527367984e-04,-7.815977988307429292e-02,-5.142482009280193722e-01
-1.627319718622872446e-01,9.320822357123274078e-05,-8.929828428584067493e-05,2.790658634604850771e-04,-8.022656152354804004e-02,-5.074253162663779904e-01
-1.324409035169268611e-01,-4.348105565690991368e-05,-1.262713797798106655e-04,5.004506965012692514e-04,-8.223179619028633813e-02,-4.992990580842231463e-01
-1.044500088602523108e-01,1.434212806774645513e-05,-1.358061259580991013e-04,6.534420089351408853e-04,-8.406339970155074504e-02,-4.911671666794945601e-01
-7.861514242161503352e-02,-7.451175354467289525e-06,-1.230191427525808700e-04,7.959551997561175631e-04,-8.573713853987444122e-02,-4.829530703949015957e-01
-5.480390164323405144e-02,1.362712506100184876e-06,-1.108340055513152699e-04,1.001762801136565515e-03,-8.726466618340381065e-02,-4.745264580169600843e-01
-3.289040000634134431e-02,-1.328113621269798634e-06,-7.835779907401230345e-05,1.202711650996038731e-03,-8.864673319340335422e-02,-4.660349944650696297e-01
-1.275627953969455351e-02,9.023848005159568643e-08,-3.407597452320415988e-05,1.440906538514659342e-03,-8.989134473921830959e-02,-4.574088363887941489e-01
5.710027373386014279e-03,-2.046769477336416194e-07,2.837755168385041362e-05,1.693631312520345452e-03,-9.100370153797525397e-02,-4.487017988961220505e-01
2.261348400763757427e-02,-5.205838488794323439e-08,1.082546769910791194e-04,1.971361397306912663e-03,-9.198988023728955910e-02,-4.399015115851021562e-01
3.805284513427468346e-02,-3.028363467141943687e-07,2.075556304486724890e-04,2.268216847007108097e-03,-9.285578613918334112e-02,-4.310255612497901345e-01
5.212093905449120823e-02,-6.262823673820587940e-07,3.268325813453735779e-04,2.585619922869039806e-03,-9.360715622229152932e-02,-4.220759503000096613e-01
6.490499810764853439e-02,-1.158600408249622948e-06,4.668956032347360290e-04,2.921408708985741547e-03,-9.424966907101048341e-02,-4.130603055646439592e-01
7.648694841820952162e-02,-1.835433239076537912e-06,6.281392823101388054e-04,3.274749115395490448e-03,-9.478876721676646189e-02,-4.039825518714253438e-01
8.694370569457914033e-02,-2.671275653269745513e-06,8.108045380950298356e-04,3.643966273272570590e-03,-9.522972296677227610e-02,-3.948472333243051025e-01
9.634745190262623826e-02,-3.641828357024338502e-06,1.014889154987775157e-03,4.027506898577558857e-03,-9.557756354701739399e-02,-3.856577796698646976e-01
1.047659049600457720e-01,-4.735574269737983987e-06,1.240188992411077719e-03,4.423530035176880676e-03,-9.583708259024668885e-02,-3.764174017746990120e-01
1.122625752135756882e-01,-5.932628527974139978e-06,1.486295863031411634e-03,4.830094522309097936e-03,-9.601281419342358459e-02,-3.671288255183535187e-01
1.188970115265625821e-01,-7.214654624980086020e-06,1.752610679299643160e-03,5.245088458919372303e-03,-9.610903157059869084e-02,-3.577945110470915902e-01
1.247250356804852772e-01,-8.561506384375391844e-06,2.038353393725510221e-03,5.666269684600318095e-03,-9.612973911676406247e-02,-3.484166489614773377e-01
1.297989658097902232e-01,-9.953304861021346726e-06,2.342574154674126850e-03,6.091258906982509498e-03,-9.607867193271586725e-02,-3.389972389645213302e-01
1.341678287795003421e-01,-1.137020617207559340e-05,2.664164852538297018e-03,6.517553029306253319e-03,-9.595929567316613396e-02,-3.295381223017577743e-01
1.378775618510690304e-01,-1.279298870647234248e-05,3.001870596702759485e-03,6.942530079701737973e-03,-9.577480939870847143e-02,-3.200410237932161395e-01
1.409712038564997771e-01,-1.420324540792668611e-05,3.354301353607926865e-03,7.363457751352416383e-03,-9.552814976561793681e-02,-3.105075812445721173e-01
1.434890762039318646e-01,-1.558364118657785464e-05,3.719943399949352577e-03,7.777500553299971503e-03,-9.522199686875892910e-02,-3.009393725519118878e-01
1.454689540336273901e-01,-1.691808091835475972e-05,4.097170644139127259e-03,8.181727620892977407e-03,-9.485878124860713800e-02,-2.913379372181042481e-01
1.469462278743105532e-01,-1.819184479820770277e-05,4.484255684088070404e-03,8.573120339914796009e-03,-9.444069196284454737e-02,-2.817047944803043880e-01
1.479540561586340230e-01,-1.939168217227712324e-05,4.879380584550899007e-03,8.948580108986470272e-03,-9.396968550100275042e-02,-2.720414579402091193e-01
1.485235089675830122e-01,-2.050587142354047546e-05,5.280647324330387492e-03,9.304936094601402863e-03,-9.344749540590192860e-02,-2.623494474375630547e-01
1.486837033781600592e-01,-2.152425086076325964e-05,5.686087894018912112e-03,9.638953017663919390e-03,-9.287564246147921032e-02,-2.526302985040273508e-01
1.484619307909372243e-01,-2.243822421061138510e-05,6.093674025642347933e-03,9.947338938355081150e-03,-9.225544533410942605e-02,-2.428855698303011845e-01
1.478837766130936537e-01,-2.324074512976819770e-05,6.501326545787613868e-03,1.022675303428809482e-02,-9.158803156584217897e-02,-2.331168490860371367e-01
1.469732326693067581e-01,-2.392628394443280010e-05,6.906924348485988380e-03,1.047381335747413732e-02,-9.087434883233984351e-02,-2.233257574151198133e-01
1.457528027074959653e-01,-2.449077992385634725e-05,7.308312989091072034e-03,1.068510456091038840e-02,-9.011517638869114000e-02,-2.135139528862066982e-01
1.442436013592825195e-01,-2.493158180740245590e-05,7.703312903982992114e-03,1.085718558587580110e-02,-8.931113663574125061e-02,-2.036831331480185581e-01
1.424654469063802165e-01,-2.524737906827099863e-05,8.089727263808410562e-03,1.098659730352371557e-02,-8.846270674732992223e-02,-1.938350375062121711e-01
1.404369481942052689e-01,-2.543812605236145995e-05,8.465349470184889771e-03,1.106987010622417257e-02,-8.757023030547765596e-02,-1.839714486089976397e-01
1.381755860229808563e-01,-2.550496085898327890e-05,8.827970307464707428e-03,1.110353144633121486e-02,-8.663392889616547410e-02,-1.740941938998613603e-01
1.356977893347250941e-01,-2.545012057263991407e-05,9.175384762361149873e-03,1.108411332209258658e-02,-8.565391362315406820e-02,-1.642051469686849063e-01
1.330190065018945766e-01,-2.527685423995770108e-05,9.505398525100100526e-03,1.100815971235960533e-02,-8.463019650142389327e-02,-1.543062289069349058e-01
1.301537720102973750e-01,-2.498933474338602606e-05,9.815834186289475877e-03,1.087223396351264144e-02,-8.356270169542427684e-02,-1.443994097485667427e-01
