-6.267700194502059396e-01,1.651346668151035257e-01,5.365550577908563545e-02,3.611468598761846671e-02,-1.019879704719147129e-01,-4.129278251369560837e-01
-5.592069520353698531e-01,-9.795974162321068046e-02,5.782598272325786132e-02,-3.820494700850213254e-01,-1.111677705588597770e-01,-4.331745337386969652e-01
-5.039538035694033358e-01,1.854580539898125283e-02,-6.901055112114921897e-02,-7.895794605666041355e-02,-3.219665434916785252e-02,-6.537078535137867963e-01
-4.443249320801063718e-01,1.858647425517887669e-02,3.864188985683425503e-02,8.460074550032331900e-03,-6.510473253142061434e-02,-5.410165767077440568e-01
-3.900006586812028719e-01,-2.214713519232227798e-02,-1.164929311133887715e-02,-1.380566864455336565e-02,-5.983709949535707950e-02,-5.759687482827248184e-01
-3.395406619562297834e-01,1.396182716831540979e-02,-1.394427031208316046e-03,1.162196989923464964e-02,-7.256410198671921219e-02,-5.164881171826791739e-01
-2.932518406606359762e-01,-6.407528536955731623e-03,4.282872453716843678e-03,-1.678444675944656961e-02,-6.707339452403697500e-02,-5.622604849679113670e-01
-2.501628213508020893e-01,2.007275333820888671e-03,-3.727093526827573219e-03,7.670531143451292909e-03,-7.594501201297441939e-02,-5.095182133441695793e-01
-2.107080549353776144e-01,-3.314662088609032233e-04,2.040289580547831414e-03,-5.384853658501942419e-03,-7.543827144723930234e-02,-5.267879657714811259e-01
-1.741950794198825203e-01,-2.865173496182988515e-04,-1.264826570137371053e-03,3.168872838520908619e-03,-7.925760675286380730e-02,-5.026662063425143545e-01
-1.406590824930056272e-01,2.198734390217834593e-04,3.597450351897390542e-04,-6.754601937310002234e-04,-8.071684883683398481e-02,-5.016865898089624132e-01
-1.097730556966019372e-01,-2.528432587310785453e-04,-3.874306606868597362e-04,1.371135415637388544e-03,-8.283888335697962846e-02,-4.894225842025782813e-01
-8.141890926588603306e-02,6.193165641407230864e-05,-6.480627922530324140e-05,7.271692145868463965e-04,-8.447177554608384376e-02,-4.821105063428805515e-01
-5.540290439873763600e-02,-1.239473794705251092e-04,-1.815720596907118890e-04,1.183638820469793112e-03,-8.602689754404820033e-02,-4.726759292474864149e-01
-3.158063493975393071e-02,-2.390515852440011480e-05,-1.006622177053267676e-04,1.285384629476907757e-03,-8.739017749397259838e-02,-4.638564772616745602e-01
-9.800414821198401294e-03,-7.769616945950215858e-05,-8.131802822975885885e-05,1.501377981276662494e-03,-8.859696491919065442e-02,-4.548053580648028782e-01
1.007325235145104490e-02,-5.156192402616258184e-05,-1.412682492542426493e-05,1.743313814485374135e-03,-8.964894460116881736e-02,-4.456947753817865343e-01
2.817070900549280624e-02,-6.625558278551877235e-05,5.630285510855867275e-05,1.978749141271033199e-03,-9.055376736215925426e-02,-4.366035563693451138e-01
4.461269770306013766e-02,-6.058747454912207230e-05,1.521751772160709185e-04,2.261777062932261804e-03,-9.131733473685109403e-02,-4.274384073486895419e-01
5.951319335266976041e-02,-6.524250562421244444e-05,2.640616968261540209e-04,2.545570963124642577e-03,-9.194805827888974381e-02,-4.182971250698897525e-01
7.297854807884507355e-02,-6.501734830658101013e-05,3.982930020912628486e-04,2.861507908832654646e-03,-9.245142863429287039e-02,-4.091274450491804715e-01
8.510858325889499032e-02,-6.737714160336445300e-05,5.522066357881242607e-04,3.188247637679265251e-03,-9.283546019267205351e-02,-3.999751730879778644e-01
9.599658286108816996e-02,-6.870366961637238356e-05,7.279529251913455451e-04,3.536857271727727580e-03,-9.310602022631374319e-02,-3.908238339109750825e-01
1.057298796149593878e-01,-7.070250691273299599e-05,9.245021310376357179e-04,3.899126321131246315e-03,-9.327020581969980295e-02,-3.816920087917093363e-01
1.143900859535390419e-01,-7.256506167833735811e-05,1.142365478879825988e-03,4.277562755552726664e-03,-9.333401064314877926e-02,-3.725772321975509005e-01
1.220534967583411512e-01,-7.462718695295892117e-05,1.380836631649082734e-03,4.668597194033988554e-03,-9.330375553325842564e-02,-3.634875366347277703e-01
1.287913751543712793e-01,-7.671977257120402732e-05,1.639613630760563406e-03,5.071746643370329474e-03,-9.318519696562255206e-02,-3.544244566642150707e-01
1.346702762969736178e-01,-7.887828428730749356e-05,1.917893810087545380e-03,5.484757230483862725e-03,-9.298401468933606417e-02,-3.453921717409647596e-01
1.397523283247612824e-01,-8.106179070034322883e-05,2.214899624036270349e-03,5.906139320572489915e-03,-9.270552348253074948e-02,-3.363928752158780733e-01
1.440955120815991530e-01,-8.325069473908818917e-05,2.529613580746064953e-03,6.333892259700152697e-03,-9.235481545823302774e-02,-3.274292133426773832e-01
1.477539195260588190e-01,-8.542390114735772878e-05,2.860939202829221144e-03,6.766148878327782508e-03,-9.193667910027966683e-02,-3.185031531804795590e-01
1.507780010722872543e-01,-8.755688639472824651e-05,3.207638827342443755e-03,7.200874421414078450e-03,-9.145563709422008247e-02,-3.096165946589425899e-01
1.532147977786913196e-01,-8.963069809266636337e-05,3.568383923148453572e-03,7.636019383465256043e-03,-9.091592862445338485e-02,-3.007711353158343259e-01
1.551081609166098940e-01,-9.162409094526645674e-05,3.941749954712393811e-03,8.069459748653983605e-03,-9.032152141981454607e-02,-2.919682225771202400e-01
1.564989585780910963e-01,-9.351966739165119055e-05,4.326236324504141237e-03,8.499033313383698787e-03,-8.967611252062818172e-02,-2.832091229640082974e-01
1.574252702099897816e-01,-9.530023366559780185e-05,4.720274529054372357e-03,8.922533603513718020e-03,-8.898313621250761307e-02,-2.744949655892022222e-01
1.579225694921410350e-01,-9.695117331499621214e-05,5.122240218514775845e-03,9.337721212211002458e-03,-8.824577066662575575e-02,-2.658267494834262723e-01
1.580238961523398877e-01,-9.845926105479074059e-05,5.530463068227601739e-03,9.742327889519231121e-03,-8.746694653805314745e-02,-2.572053613441301345e-01
1.577600172543739687e-01,-9.981336647234261299e-05,5.943236392645690445e-03,1.013406294033802196e-02,-8.664935598532876038e-02,-2.486315862310854163e-01
1.571595785013232827e-01,-1.010041267140505587e-04,6.358826157918869536e-03,1.051061854992166658e-02,-8.579546244110197728e-02,-2.401061181033156411e-01
1.562492460864340904e-01,-1.020240867455382132e-04,6.775479234460791110e-03,1.086967506198345881e-02,-8.490751084086439748e-02,-2.316295685475407706e-01
1.550538396087756676e-01,-1.028675882986419956e-04,7.191431159217632867e-03,1.120890600585383590e-02,-8.398753821710014389e-02,-2.232024744783067116e-01
1.535964565579021612e-01,-1.035307410667888733e-04,7.604913214598215537e-03,1.152598285639306989e-02,-8.303738454860085105e-02,-2.148253050767737482e-01
1.518985888537023599e-01,-1.040113403727095274e-04,8.014158990176840219e-03,1.181857959681302354e-02,-8.205870375813296980e-02,-2.064984681002957623e-01
1.499802319100257131e-01,-1.043087867488876275e-04,8.417410364663821878e-03,1.208437704960819807e-02,-8.105297477721232213e-02,-1.982223158197666812e-01
1.478599866711418076e-01,-1.044239942737272607e-04,8.812922985305957427e-03,1.232106701555788289e-02,-8.002151259753376156e-02,-1.899971506875380300e-01
1.455551550502462710e-01,-1.043592920068852600e-04,9.198971247009057536e-03,1.252635622342739528e-02,-7.896547924368052529e-02,-1.818232308734347713e-01
1.430818291788178154e-01,-1.041183226157239660e-04,9.573852814549862339e-03,1.269797011203349646e-02,-7.788589460821686294e-02,-1.737007757494965221e-01
1.404549748550935340e-01,-1.037059372825261256e-04,9.935892711816135536e-03,1.283365646152971259e-02,-7.678364709936565113e-02,-1.656299713913910732e-01
1.376885095594236885e-01,-1.031280903802844393e-04,1.028344701159968587e-02,1.293118889282842028e-02,-7.565950405880521312e-02,-1.576109761423499511e-01
1.347953753839664648e-01,-1.023917338074147374e-04,1.061490615516819634e-02,1.298837025558930228e-02,-7.451412191395651030e-02,-1.496439262670765658e-01
1.317876072042503954e-01,-1.015047127949167416e-04,1.092869793214562221e-02,1.300303592448926078e-02,-7.334805603555302755e-02,-1.417289417103160531e-01
1.286763964006644445e-01,-1.004756635609868951e-04,1.122329015001117050e-02,1.297305702458498647e-02,-7.216177027689503476e-02,-1.338661319607508116e-01
1.254721504190461911e-01,-9.931391375203397402e-05,1.149719302190560857e-02,1.289634360567479265e-02,-7.095564617643965177e-02,-1.260556020116093967e-01
1.221845484412759225e-01,-9.802938607225128225e-05,1.174896130047640465e-02,1.277084778549630352e-02,-6.972999180996329593e-02,-1.182974583998374768e-01
1.188225934192222999e-01,-9.663250557739213177e-05,1.197719618437883063e-02,1.259456688048082341e-02,-6.848505028268939143e-02,-1.105918152988363684e-01
1.153946607085483411e-01,-9.513411089654558238e-05,1.218054702288292289e-02,1.236554654178489802e-02,-6.722100785540245649e-02,-1.029388006334464312e-01
1.119085435228084902e-01,-9.354536964591752602e-05,1.235771284272860204e-02,1.208188391277230898e-02,-6.593800170175763420e-02,-9.533856218110223213e-02
1.083714954129596092e-01,-9.187769814581012596e-05,1.250744371998663979e-02,1.174173082242458213e-02,-6.463612729673991197e-02,-8.779127361906954863e-02
1.047902699628862760e-01,-9.014268548108314246e-05,1.262854201822015930e-02,1.134329702713063846e-02,-6.331544543857717255e-02,-8.029714047478284100e-02
1.011711578778043963e-01,-8.835202199383787320e-05,1.271986351270952380e-02,1.088485351104935203e-02,-6.197598890837318492e-02,-7.285640593418239719e-02
9.752002162945731800e-02,-8.651743210802100752e-05,1.278031841892087600e-02,1.036473585282297709e-02,-6.061776877335731811e-02,-6.546935646171567202e-02
9.384232780985561628e-02,-8.465061142643393532e-05,1.280887234173933888e-02,9.781347663770747700e-03,-5.924078034094935885e-02,-5.813632718529308796e-02
9.014317733392264442e-02,-8.276316805095063078e-05,1.280454716032669409e-02,9.133164099982712253e-03,-5.784500877186219553e-02,-5.085770699983026277e-02
8.642733362079289827e-02,-8.086656791806673514e-05,1.276642186173516415e-02,8.418735447919170611e-03,-5.643043436122372608e-02,-4.363394334420628295e-02
8.269924887365374955e-02,-7.897208408959066660e-05,1.269363333467615068e-02,7.636690780283636112e-03,-5.499703749723120622e-02,-3.646554660833094264e-02
7.896308856890658923e-02,-7.709074978447145738e-05,1.258537713310652756e-02,6.785741676141405533e-03,-5.354480330717397568e-02,-2.935309412961437450e-02
7.522275425704329221e-02,-7.523331501582439609e-05,1.244090821753979573e-02,5.864685996506919206e-03,-5.207372600080847902e-02,-2.229723374134313582e-02
7.148190476995879006e-02,-7.341020668562620488e-05,1.225954168027869155e-02,4.872411704004080829e-03,-5.058381292105480764e-02,-1.529868683924546710e-02
6.774397592243654176e-02,-7.163149193465751180e-05,1.204065345905708413e-02,3.807900712767456515e-03,-4.907508831184152071e-02,-8.358250936760789826e-03
6.401219878921385331e-02,-6.990684461047500192e-05,1.178368104193165330e-02,2.670232752465512022e-03,-4.754759681266847171e-02,-1.476801684226258142e-03
6.028961663334481136e-02,-6.824551471396111751e-05,1.148812416466545375e-02,1.458589228306406268e-03,-4.600140668911383707e-02,5.344705667909713590e-03
5.657910055647684400e-02,-6.665630064270363741e-05,1.115354550032165472e-02,1.722570571418525706e-04,-4.443661280809177438e-02,1.210523537658837051e-02
